TIMESTAMP,ECG
2023-12-11 02:18:11.237503937+00:00,-6
2023-12-11 02:18:11.245377952+00:00,-7
2023-12-11 02:18:11.253251968+00:00,-4
2023-12-11 02:18:11.261125984+00:00,1
2023-12-11 02:18:11.269000+00:00,-2
2023-12-11 02:18:11.269000+00:00,-5
2023-12-11 02:18:11.276874015+00:00,-6
2023-12-11 02:18:11.284748031+00:00,-1
2023-12-11 02:18:11.292622047+00:00,8
2023-12-11 02:18:11.300496062+00:00,9
2023-12-11 02:18:11.308370078+00:00,9
2023-12-11 02:18:11.316244094+00:00,15
2023-12-11 02:18:11.324118110+00:00,18
2023-12-11 02:18:11.331992125+00:00,32
2023-12-11 02:18:11.339866141+00:00,40
2023-12-11 02:18:11.347740157+00:00,45
2023-12-11 02:18:11.355614173+00:00,64
2023-12-11 02:18:11.363488188+00:00,63
2023-12-11 02:18:11.371362204+00:00,76
2023-12-11 02:18:11.379236220+00:00,90
2023-12-11 02:18:11.387110236+00:00,97
2023-12-11 02:18:11.394984251+00:00,103
2023-12-11 02:18:11.402858267+00:00,107
2023-12-11 02:18:11.410732283+00:00,111
2023-12-11 02:18:11.418606299+00:00,110
2023-12-11 02:18:11.426480314+00:00,104
2023-12-11 02:18:11.434354330+00:00,100
2023-12-11 02:18:11.442228346+00:00,92
2023-12-11 02:18:11.450102362+00:00,78
2023-12-11 02:18:11.457976377+00:00,62
2023-12-11 02:18:11.465850393+00:00,52
2023-12-11 02:18:11.473724409+00:00,47
2023-12-11 02:18:11.481598425+00:00,32
2023-12-11 02:18:11.489472440+00:00,24
2023-12-11 02:18:11.497346456+00:00,16
2023-12-11 02:18:11.505220472+00:00,11
2023-12-11 02:18:11.513094488+00:00,13
2023-12-11 02:18:11.520968503+00:00,7
2023-12-11 02:18:11.528842519+00:00,7
2023-12-11 02:18:11.536716535+00:00,6
2023-12-11 02:18:11.544590551+00:00,4
2023-12-11 02:18:11.552464566+00:00,10
2023-12-11 02:18:11.560338582+00:00,7
2023-12-11 02:18:11.568212598+00:00,5
2023-12-11 02:18:11.576086614+00:00,5
2023-12-11 02:18:11.583960629+00:00,0
2023-12-11 02:18:11.591834645+00:00,2
2023-12-11 02:18:11.599708661+00:00,3
2023-12-11 02:18:11.607582677+00:00,-2
2023-12-11 02:18:11.615456692+00:00,0
2023-12-11 02:18:11.623330708+00:00,-3
2023-12-11 02:18:11.631204724+00:00,-3
2023-12-11 02:18:11.639078740+00:00,-2
2023-12-11 02:18:11.646952755+00:00,-2
2023-12-11 02:18:11.654826771+00:00,0
2023-12-11 02:18:11.662700787+00:00,-5
2023-12-11 02:18:11.670574803+00:00,-8
2023-12-11 02:18:11.678448818+00:00,-9
2023-12-11 02:18:11.686322834+00:00,-11
2023-12-11 02:18:11.694196850+00:00,-5
2023-12-11 02:18:11.702070866+00:00,-10
2023-12-11 02:18:11.709944881+00:00,-8
2023-12-11 02:18:11.717818897+00:00,-5
2023-12-11 02:18:11.725692913+00:00,-13
2023-12-11 02:18:11.733566929+00:00,-7
2023-12-11 02:18:11.741440944+00:00,-10
2023-12-11 02:18:11.749314960+00:00,-9
2023-12-11 02:18:11.757188976+00:00,-8
2023-12-11 02:18:11.765062992+00:00,-14
2023-12-11 02:18:11.772937007+00:00,-11
2023-12-11 02:18:11.780811023+00:00,-14
2023-12-11 02:18:11.788685039+00:00,-6
2023-12-11 02:18:11.796559055+00:00,11
2023-12-11 02:18:11.804433070+00:00,19
2023-12-11 02:18:11.812307086+00:00,25
2023-12-11 02:18:11.820181102+00:00,17
2023-12-11 02:18:11.828055118+00:00,12
2023-12-11 02:18:11.835929133+00:00,24
2023-12-11 02:18:11.843803149+00:00,26
2023-12-11 02:18:11.851677165+00:00,16
2023-12-11 02:18:11.859551181+00:00,11
2023-12-11 02:18:11.867425196+00:00,-12
2023-12-11 02:18:11.875299212+00:00,-21
2023-12-11 02:18:11.883173228+00:00,-23
2023-12-11 02:18:11.891047244+00:00,-33
2023-12-11 02:18:11.898921259+00:00,-56
2023-12-11 02:18:11.906795275+00:00,-53
2023-12-11 02:18:11.914669291+00:00,214
2023-12-11 02:18:11.922543307+00:00,649
2023-12-11 02:18:11.930417322+00:00,565
2023-12-11 02:18:11.938291338+00:00,15
2023-12-11 02:18:11.946165354+00:00,-99
2023-12-11 02:18:11.954039370+00:00,-70
2023-12-11 02:18:11.961913385+00:00,-33
2023-12-11 02:18:11.969787401+00:00,-39
2023-12-11 02:18:11.977661417+00:00,-34
2023-12-11 02:18:11.985535433+00:00,-36
2023-12-11 02:18:11.993409448+00:00,-32
2023-12-11 02:18:12.001283464+00:00,-25
2023-12-11 02:18:12.009157480+00:00,-30
2023-12-11 02:18:12.017031496+00:00,-20
2023-12-11 02:18:12.024905511+00:00,-22
2023-12-11 02:18:12.032779527+00:00,-17
2023-12-11 02:18:12.040653543+00:00,-14
2023-12-11 02:18:12.048527559+00:00,-16
2023-12-11 02:18:12.056401574+00:00,-15
2023-12-11 02:18:12.064275590+00:00,-9
2023-12-11 02:18:12.072149606+00:00,-9
2023-12-11 02:18:12.080023622+00:00,-6
2023-12-11 02:18:12.087897637+00:00,-7
2023-12-11 02:18:12.095771653+00:00,-1
2023-12-11 02:18:12.103645669+00:00,4
2023-12-11 02:18:12.111519685+00:00,2
2023-12-11 02:18:12.119393700+00:00,9
2023-12-11 02:18:12.127267716+00:00,7
2023-12-11 02:18:12.135141732+00:00,17
2023-12-11 02:18:12.143015748+00:00,26
2023-12-11 02:18:12.150889763+00:00,27
2023-12-11 02:18:12.158763779+00:00,42
2023-12-11 02:18:12.166637795+00:00,50
2023-12-11 02:18:12.174511811+00:00,59
2023-12-11 02:18:12.182385826+00:00,69
2023-12-11 02:18:12.190259842+00:00,81
2023-12-11 02:18:12.198133858+00:00,96
2023-12-11 02:18:12.206007874+00:00,102
2023-12-11 02:18:12.213881889+00:00,104
2023-12-11 02:18:12.221755905+00:00,105
2023-12-11 02:18:12.229629921+00:00,100
2023-12-11 02:18:12.237503937+00:00,97
2023-12-11 02:18:12.245377952+00:00,96
2023-12-11 02:18:12.253251968+00:00,80
2023-12-11 02:18:12.261125984+00:00,77
2023-12-11 02:18:12.269000+00:00,63
2023-12-11 02:18:12.269000+00:00,45
2023-12-11 02:18:12.276874015+00:00,30
2023-12-11 02:18:12.284748031+00:00,19
2023-12-11 02:18:12.292622047+00:00,16
2023-12-11 02:18:12.300496062+00:00,7
2023-12-11 02:18:12.308370078+00:00,0
2023-12-11 02:18:12.316244094+00:00,-3
2023-12-11 02:18:12.324118110+00:00,-5
2023-12-11 02:18:12.331992125+00:00,-5
2023-12-11 02:18:12.339866141+00:00,-5
2023-12-11 02:18:12.347740157+00:00,-7
2023-12-11 02:18:12.355614173+00:00,-7
2023-12-11 02:18:12.363488188+00:00,-12
2023-12-11 02:18:12.371362204+00:00,-6
2023-12-11 02:18:12.379236220+00:00,-14
2023-12-11 02:18:12.387110236+00:00,-19
2023-12-11 02:18:12.394984251+00:00,-16
2023-12-11 02:18:12.402858267+00:00,-24
2023-12-11 02:18:12.410732283+00:00,-20
2023-12-11 02:18:12.418606299+00:00,-21
2023-12-11 02:18:12.426480314+00:00,-22
2023-12-11 02:18:12.434354330+00:00,-18
2023-12-11 02:18:12.442228346+00:00,-23
2023-12-11 02:18:12.450102362+00:00,-25
2023-12-11 02:18:12.457976377+00:00,-20
2023-12-11 02:18:12.465850393+00:00,-30
2023-12-11 02:18:12.473724409+00:00,-21
2023-12-11 02:18:12.481598425+00:00,-26
2023-12-11 02:18:12.489472440+00:00,-25
2023-12-11 02:18:12.497346456+00:00,-22
2023-12-11 02:18:12.505220472+00:00,-32
2023-12-11 02:18:12.513094488+00:00,-25
2023-12-11 02:18:12.520968503+00:00,-26
2023-12-11 02:18:12.528842519+00:00,-31
2023-12-11 02:18:12.536716535+00:00,-28
2023-12-11 02:18:12.544590551+00:00,-29
2023-12-11 02:18:12.552464566+00:00,-26
2023-12-11 02:18:12.560338582+00:00,-25
2023-12-11 02:18:12.568212598+00:00,-27
2023-12-11 02:18:12.576086614+00:00,-22
2023-12-11 02:18:12.583960629+00:00,-26
2023-12-11 02:18:12.591834645+00:00,-21
2023-12-11 02:18:12.599708661+00:00,-8
2023-12-11 02:18:12.607582677+00:00,-10
2023-12-11 02:18:12.615456692+00:00,0
2023-12-11 02:18:12.623330708+00:00,-7
2023-12-11 02:18:12.631204724+00:00,-8
2023-12-11 02:18:12.639078740+00:00,2
2023-12-11 02:18:12.646952755+00:00,1
2023-12-11 02:18:12.654826771+00:00,7
2023-12-11 02:18:12.662700787+00:00,-11
2023-12-11 02:18:12.670574803+00:00,-19
2023-12-11 02:18:12.678448818+00:00,-30
2023-12-11 02:18:12.686322834+00:00,-42
2023-12-11 02:18:12.694196850+00:00,-42
2023-12-11 02:18:12.702070866+00:00,-58
2023-12-11 02:18:12.709944881+00:00,-95
2023-12-11 02:18:12.717818897+00:00,34
2023-12-11 02:18:12.725692913+00:00,497
2023-12-11 02:18:12.733566929+00:00,784
2023-12-11 02:18:12.741440944+00:00,216
2023-12-11 02:18:12.749314960+00:00,-124
2023-12-11 02:18:12.757188976+00:00,-151
2023-12-11 02:18:12.765062992+00:00,-95
2023-12-11 02:18:12.772937007+00:00,-67
2023-12-11 02:18:12.780811023+00:00,-68
2023-12-11 02:18:12.788685039+00:00,-73
2023-12-11 02:18:12.796559055+00:00,-62
2023-12-11 02:18:12.804433070+00:00,-55
2023-12-11 02:18:12.812307086+00:00,-52
2023-12-11 02:18:12.820181102+00:00,-42
2023-12-11 02:18:12.828055118+00:00,-49
2023-12-11 02:18:12.835929133+00:00,-47
2023-12-11 02:18:12.843803149+00:00,-45
2023-12-11 02:18:12.851677165+00:00,-41
2023-12-11 02:18:12.859551181+00:00,-37
2023-12-11 02:18:12.867425196+00:00,-37
2023-12-11 02:18:12.875299212+00:00,-30
2023-12-11 02:18:12.883173228+00:00,-29
2023-12-11 02:18:12.891047244+00:00,-28
2023-12-11 02:18:12.898921259+00:00,-17
2023-12-11 02:18:12.906795275+00:00,-13
2023-12-11 02:18:12.914669291+00:00,-17
2023-12-11 02:18:12.922543307+00:00,-8
2023-12-11 02:18:12.930417322+00:00,-3
2023-12-11 02:18:12.938291338+00:00,4
2023-12-11 02:18:12.946165354+00:00,8
2023-12-11 02:18:12.954039370+00:00,13
2023-12-11 02:18:12.961913385+00:00,28
2023-12-11 02:18:12.969787401+00:00,34
2023-12-11 02:18:12.977661417+00:00,48
2023-12-11 02:18:12.985535433+00:00,61
2023-12-11 02:18:12.993409448+00:00,72
2023-12-11 02:18:13.001283464+00:00,91
2023-12-11 02:18:13.009157480+00:00,99
2023-12-11 02:18:13.017031496+00:00,111
2023-12-11 02:18:13.024905511+00:00,112
2023-12-11 02:18:13.032779527+00:00,108
2023-12-11 02:18:13.040653543+00:00,102
2023-12-11 02:18:13.048527559+00:00,99
2023-12-11 02:18:13.056401574+00:00,85
2023-12-11 02:18:13.064275590+00:00,81
2023-12-11 02:18:13.072149606+00:00,64
2023-12-11 02:18:13.080023622+00:00,56
2023-12-11 02:18:13.087897637+00:00,44
2023-12-11 02:18:13.095771653+00:00,33
2023-12-11 02:18:13.103645669+00:00,31
2023-12-11 02:18:13.111519685+00:00,10
2023-12-11 02:18:13.119393700+00:00,7
2023-12-11 02:18:13.127267716+00:00,2
2023-12-11 02:18:13.135141732+00:00,-5
2023-12-11 02:18:13.143015748+00:00,-1
2023-12-11 02:18:13.150889763+00:00,-4
2023-12-11 02:18:13.158763779+00:00,-6
2023-12-11 02:18:13.166637795+00:00,-6
2023-12-11 02:18:13.174511811+00:00,-12
2023-12-11 02:18:13.182385826+00:00,-13
2023-12-11 02:18:13.190259842+00:00,-18
2023-12-11 02:18:13.198133858+00:00,-20
2023-12-11 02:18:13.206007874+00:00,-20
2023-12-11 02:18:13.213881889+00:00,-21
2023-12-11 02:18:13.221755905+00:00,-25
2023-12-11 02:18:13.229629921+00:00,-26
2023-12-11 02:18:13.237503937+00:00,-25
2023-12-11 02:18:13.245377952+00:00,-20
2023-12-11 02:18:13.253251968+00:00,-27
2023-12-11 02:18:13.261125984+00:00,-26
2023-12-11 02:18:13.269000+00:00,-25
2023-12-11 02:18:13.269000+00:00,-24
2023-12-11 02:18:13.276874015+00:00,-20
2023-12-11 02:18:13.284748031+00:00,-23
2023-12-11 02:18:13.292622047+00:00,-21
2023-12-11 02:18:13.300496062+00:00,-23
2023-12-11 02:18:13.308370078+00:00,-21
2023-12-11 02:18:13.316244094+00:00,-23
2023-12-11 02:18:13.324118110+00:00,-22
2023-12-11 02:18:13.331992125+00:00,-20
2023-12-11 02:18:13.339866141+00:00,-19
2023-12-11 02:18:13.347740157+00:00,-23
2023-12-11 02:18:13.355614173+00:00,-14
2023-12-11 02:18:13.363488188+00:00,-19
2023-12-11 02:18:13.371362204+00:00,-18
2023-12-11 02:18:13.379236220+00:00,-13
2023-12-11 02:18:13.387110236+00:00,-18
2023-12-11 02:18:13.394984251+00:00,-16
2023-12-11 02:18:13.402858267+00:00,-4
2023-12-11 02:18:13.410732283+00:00,2
2023-12-11 02:18:13.418606299+00:00,15
2023-12-11 02:18:13.426480314+00:00,14
2023-12-11 02:18:13.434354330+00:00,7
2023-12-11 02:18:13.442228346+00:00,8
2023-12-11 02:18:13.450102362+00:00,11
2023-12-11 02:18:13.457976377+00:00,14
2023-12-11 02:18:13.465850393+00:00,7
2023-12-11 02:18:13.473724409+00:00,-1
2023-12-11 02:18:13.481598425+00:00,-10
2023-12-11 02:18:13.489472440+00:00,-27
2023-12-11 02:18:13.497346456+00:00,-23
2023-12-11 02:18:13.505220472+00:00,-27
2023-12-11 02:18:13.513094488+00:00,-57
2023-12-11 02:18:13.520968503+00:00,-39
2023-12-11 02:18:13.528842519+00:00,240
2023-12-11 02:18:13.536716535+00:00,659
2023-12-11 02:18:13.544590551+00:00,523
2023-12-11 02:18:13.552464566+00:00,-16
2023-12-11 02:18:13.560338582+00:00,-107
2023-12-11 02:18:13.568212598+00:00,-102
2023-12-11 02:18:13.576086614+00:00,-46
2023-12-11 02:18:13.583960629+00:00,-45
2023-12-11 02:18:13.591834645+00:00,-41
2023-12-11 02:18:13.599708661+00:00,-40
2023-12-11 02:18:13.607582677+00:00,-40
2023-12-11 02:18:13.615456692+00:00,-34
2023-12-11 02:18:13.623330708+00:00,-23
2023-12-11 02:18:13.631204724+00:00,-24
2023-12-11 02:18:13.639078740+00:00,-21
2023-12-11 02:18:13.646952755+00:00,-23
2023-12-11 02:18:13.654826771+00:00,-18
2023-12-11 02:18:13.662700787+00:00,-11
2023-12-11 02:18:13.670574803+00:00,-11
2023-12-11 02:18:13.678448818+00:00,-2
2023-12-11 02:18:13.686322834+00:00,1
2023-12-11 02:18:13.694196850+00:00,-6
2023-12-11 02:18:13.702070866+00:00,5
2023-12-11 02:18:13.709944881+00:00,4
2023-12-11 02:18:13.717818897+00:00,9
2023-12-11 02:18:13.725692913+00:00,10
2023-12-11 02:18:13.733566929+00:00,10
2023-12-11 02:18:13.741440944+00:00,21
2023-12-11 02:18:13.749314960+00:00,21
2023-12-11 02:18:13.757188976+00:00,32
2023-12-11 02:18:13.765062992+00:00,42
2023-12-11 02:18:13.772937007+00:00,48
2023-12-11 02:18:13.780811023+00:00,60
2023-12-11 02:18:13.788685039+00:00,65
2023-12-11 02:18:13.796559055+00:00,79
2023-12-11 02:18:13.804433070+00:00,96
2023-12-11 02:18:13.812307086+00:00,104
2023-12-11 02:18:13.820181102+00:00,114
2023-12-11 02:18:13.828055118+00:00,119
2023-12-11 02:18:13.835929133+00:00,114
2023-12-11 02:18:13.843803149+00:00,117
2023-12-11 02:18:13.851677165+00:00,108
2023-12-11 02:18:13.859551181+00:00,100
2023-12-11 02:18:13.867425196+00:00,90
2023-12-11 02:18:13.875299212+00:00,77
2023-12-11 02:18:13.883173228+00:00,71
2023-12-11 02:18:13.891047244+00:00,54
2023-12-11 02:18:13.898921259+00:00,41
2023-12-11 02:18:13.906795275+00:00,35
2023-12-11 02:18:13.914669291+00:00,22
2023-12-11 02:18:13.922543307+00:00,18
2023-12-11 02:18:13.930417322+00:00,11
2023-12-11 02:18:13.938291338+00:00,8
2023-12-11 02:18:13.946165354+00:00,8
2023-12-11 02:18:13.954039370+00:00,3
2023-12-11 02:18:13.961913385+00:00,3
2023-12-11 02:18:13.969787401+00:00,-1
2023-12-11 02:18:13.977661417+00:00,2
2023-12-11 02:18:13.985535433+00:00,6
2023-12-11 02:18:13.993409448+00:00,1
2023-12-11 02:18:14.001283464+00:00,-3
2023-12-11 02:18:14.009157480+00:00,-7
2023-12-11 02:18:14.017031496+00:00,-15
2023-12-11 02:18:14.024905511+00:00,-14
2023-12-11 02:18:14.032779527+00:00,-18
2023-12-11 02:18:14.040653543+00:00,-17
2023-12-11 02:18:14.048527559+00:00,-18
2023-12-11 02:18:14.056401574+00:00,-24
2023-12-11 02:18:14.064275590+00:00,-19
2023-12-11 02:18:14.072149606+00:00,-24
2023-12-11 02:18:14.080023622+00:00,-25
2023-12-11 02:18:14.087897637+00:00,-21
2023-12-11 02:18:14.095771653+00:00,-20
2023-12-11 02:18:14.103645669+00:00,-17
2023-12-11 02:18:14.111519685+00:00,-18
2023-12-11 02:18:14.119393700+00:00,-19
2023-12-11 02:18:14.127267716+00:00,-20
2023-12-11 02:18:14.135141732+00:00,-22
2023-12-11 02:18:14.143015748+00:00,-20
2023-12-11 02:18:14.150889763+00:00,-23
2023-12-11 02:18:14.158763779+00:00,-23
2023-12-11 02:18:14.166637795+00:00,-19
2023-12-11 02:18:14.174511811+00:00,-19
2023-12-11 02:18:14.182385826+00:00,-15
2023-12-11 02:18:14.190259842+00:00,-19
2023-12-11 02:18:14.198133858+00:00,-24
2023-12-11 02:18:14.206007874+00:00,-23
2023-12-11 02:18:14.213881889+00:00,-17
2023-12-11 02:18:14.221755905+00:00,-7
2023-12-11 02:18:14.229629921+00:00,7
2023-12-11 02:18:14.237503937+00:00,7
2023-12-11 02:18:14.245377952+00:00,4
2023-12-11 02:18:14.253251968+00:00,-6
2023-12-11 02:18:14.261125984+00:00,-1
2023-12-11 02:18:14.269000+00:00,14
2023-12-11 02:18:14.269000+00:00,8
2023-12-11 02:18:14.276874015+00:00,-4
2023-12-11 02:18:14.284748031+00:00,-16
2023-12-11 02:18:14.292622047+00:00,-33
2023-12-11 02:18:14.300496062+00:00,-37
2023-12-11 02:18:14.308370078+00:00,-38
2023-12-11 02:18:14.316244094+00:00,-50
2023-12-11 02:18:14.324118110+00:00,-80
2023-12-11 02:18:14.331992125+00:00,29
2023-12-11 02:18:14.339866141+00:00,453
2023-12-11 02:18:14.347740157+00:00,693
2023-12-11 02:18:14.355614173+00:00,217
2023-12-11 02:18:14.363488188+00:00,-96
2023-12-11 02:18:14.371362204+00:00,-106
2023-12-11 02:18:14.379236220+00:00,-51
2023-12-11 02:18:14.387110236+00:00,-46
2023-12-11 02:18:14.394984251+00:00,-51
2023-12-11 02:18:14.402858267+00:00,-50
2023-12-11 02:18:14.410732283+00:00,-45
2023-12-11 02:18:14.418606299+00:00,-42
2023-12-11 02:18:14.426480314+00:00,-44
2023-12-11 02:18:14.434354330+00:00,-43
2023-12-11 02:18:14.442228346+00:00,-36
2023-12-11 02:18:14.450102362+00:00,-38
2023-12-11 02:18:14.457976377+00:00,-29
2023-12-11 02:18:14.465850393+00:00,-32
2023-12-11 02:18:14.473724409+00:00,-33
2023-12-11 02:18:14.481598425+00:00,-26
2023-12-11 02:18:14.489472440+00:00,-27
2023-12-11 02:18:14.497346456+00:00,-20
2023-12-11 02:18:14.505220472+00:00,-18
2023-12-11 02:18:14.513094488+00:00,-22
2023-12-11 02:18:14.520968503+00:00,-12
2023-12-11 02:18:14.528842519+00:00,-13
2023-12-11 02:18:14.536716535+00:00,-13
2023-12-11 02:18:14.544590551+00:00,-2
2023-12-11 02:18:14.552464566+00:00,0
2023-12-11 02:18:14.560338582+00:00,10
2023-12-11 02:18:14.568212598+00:00,13
2023-12-11 02:18:14.576086614+00:00,16
2023-12-11 02:18:14.583960629+00:00,30
2023-12-11 02:18:14.591834645+00:00,31
2023-12-11 02:18:14.599708661+00:00,44
2023-12-11 02:18:14.607582677+00:00,57
2023-12-11 02:18:14.615456692+00:00,61
2023-12-11 02:18:14.623330708+00:00,75
2023-12-11 02:18:14.631204724+00:00,80
2023-12-11 02:18:14.639078740+00:00,86
2023-12-11 02:18:14.646952755+00:00,83
2023-12-11 02:18:14.654826771+00:00,77
2023-12-11 02:18:14.662700787+00:00,78
2023-12-11 02:18:14.670574803+00:00,65
2023-12-11 02:18:14.678448818+00:00,56
2023-12-11 02:18:14.686322834+00:00,45
2023-12-11 02:18:14.694196850+00:00,28
2023-12-11 02:18:14.702070866+00:00,25
2023-12-11 02:18:14.709944881+00:00,15
2023-12-11 02:18:14.717818897+00:00,7
2023-12-11 02:18:14.725692913+00:00,2
2023-12-11 02:18:14.733566929+00:00,-10
2023-12-11 02:18:14.741440944+00:00,-10
2023-12-11 02:18:14.749314960+00:00,-11
2023-12-11 02:18:14.757188976+00:00,-18
2023-12-11 02:18:14.765062992+00:00,-12
2023-12-11 02:18:14.772937007+00:00,-14
2023-12-11 02:18:14.780811023+00:00,-7
2023-12-11 02:18:14.788685039+00:00,-16
2023-12-11 02:18:14.796559055+00:00,-22
2023-12-11 02:18:14.804433070+00:00,-12
2023-12-11 02:18:14.812307086+00:00,-17
2023-12-11 02:18:14.820181102+00:00,-21
2023-12-11 02:18:14.828055118+00:00,-14
2023-12-11 02:18:14.835929133+00:00,-24
2023-12-11 02:18:14.843803149+00:00,-25
2023-12-11 02:18:14.851677165+00:00,-25
2023-12-11 02:18:14.859551181+00:00,-27
2023-12-11 02:18:14.867425196+00:00,-29
2023-12-11 02:18:14.875299212+00:00,-34
2023-12-11 02:18:14.883173228+00:00,-33
2023-12-11 02:18:14.891047244+00:00,-31
2023-12-11 02:18:14.898921259+00:00,-38
2023-12-11 02:18:14.906795275+00:00,-34
2023-12-11 02:18:14.914669291+00:00,-38
2023-12-11 02:18:14.922543307+00:00,-37
2023-12-11 02:18:14.930417322+00:00,-38
2023-12-11 02:18:14.938291338+00:00,-43
2023-12-11 02:18:14.946165354+00:00,-35
2023-12-11 02:18:14.954039370+00:00,-47
2023-12-11 02:18:14.961913385+00:00,-44
2023-12-11 02:18:14.969787401+00:00,-39
2023-12-11 02:18:14.977661417+00:00,-43
2023-12-11 02:18:14.985535433+00:00,-36
2023-12-11 02:18:14.993409448+00:00,-39
2023-12-11 02:18:15.001283464+00:00,-41
2023-12-11 02:18:15.009157480+00:00,-42
2023-12-11 02:18:15.017031496+00:00,-41
2023-12-11 02:18:15.024905511+00:00,-34
2023-12-11 02:18:15.032779527+00:00,-29
2023-12-11 02:18:15.040653543+00:00,-21
2023-12-11 02:18:15.048527559+00:00,-9
2023-12-11 02:18:15.056401574+00:00,-15
2023-12-11 02:18:15.064275590+00:00,-15
2023-12-11 02:18:15.072149606+00:00,-5
2023-12-11 02:18:15.080023622+00:00,-10
2023-12-11 02:18:15.087897637+00:00,-6
2023-12-11 02:18:15.095771653+00:00,-22
2023-12-11 02:18:15.103645669+00:00,-30
2023-12-11 02:18:15.111519685+00:00,-45
2023-12-11 02:18:15.119393700+00:00,-60
2023-12-11 02:18:15.127267716+00:00,-55
2023-12-11 02:18:15.135141732+00:00,-60
2023-12-11 02:18:15.143015748+00:00,-91
2023-12-11 02:18:15.150889763+00:00,-12
2023-12-11 02:18:15.158763779+00:00,397
2023-12-11 02:18:15.166637795+00:00,777
2023-12-11 02:18:15.174511811+00:00,333
2023-12-11 02:18:15.182385826+00:00,-116
2023-12-11 02:18:15.190259842+00:00,-155
2023-12-11 02:18:15.198133858+00:00,-117
2023-12-11 02:18:15.206007874+00:00,-73
2023-12-11 02:18:15.213881889+00:00,-72
2023-12-11 02:18:15.221755905+00:00,-71
2023-12-11 02:18:15.229629921+00:00,-62
2023-12-11 02:18:15.237503937+00:00,-64
2023-12-11 02:18:15.245377952+00:00,-54
2023-12-11 02:18:15.253251968+00:00,-55
2023-12-11 02:18:15.261125984+00:00,-55
2023-12-11 02:18:15.269000+00:00,-45
2023-12-11 02:18:15.269000+00:00,-48
2023-12-11 02:18:15.276874015+00:00,-49
2023-12-11 02:18:15.284748031+00:00,-47
2023-12-11 02:18:15.292622047+00:00,-47
2023-12-11 02:18:15.300496062+00:00,-41
2023-12-11 02:18:15.308370078+00:00,-42
2023-12-11 02:18:15.316244094+00:00,-39
2023-12-11 02:18:15.324118110+00:00,-27
2023-12-11 02:18:15.331992125+00:00,-33
2023-12-11 02:18:15.339866141+00:00,-31
2023-12-11 02:18:15.347740157+00:00,-22
2023-12-11 02:18:15.355614173+00:00,-18
2023-12-11 02:18:15.363488188+00:00,-10
2023-12-11 02:18:15.371362204+00:00,-6
2023-12-11 02:18:15.379236220+00:00,5
2023-12-11 02:18:15.387110236+00:00,8
2023-12-11 02:18:15.394984251+00:00,12
2023-12-11 02:18:15.402858267+00:00,29
2023-12-11 02:18:15.410732283+00:00,36
2023-12-11 02:18:15.418606299+00:00,52
2023-12-11 02:18:15.426480314+00:00,66
2023-12-11 02:18:15.434354330+00:00,73
2023-12-11 02:18:15.442228346+00:00,80
2023-12-11 02:18:15.450102362+00:00,87
2023-12-11 02:18:15.457976377+00:00,85
2023-12-11 02:18:15.465850393+00:00,87
2023-12-11 02:18:15.473724409+00:00,75
2023-12-11 02:18:15.481598425+00:00,72
2023-12-11 02:18:15.489472440+00:00,64
2023-12-11 02:18:15.497346456+00:00,48
2023-12-11 02:18:15.505220472+00:00,32
2023-12-11 02:18:15.513094488+00:00,16
2023-12-11 02:18:15.520968503+00:00,13
2023-12-11 02:18:15.528842519+00:00,3
2023-12-11 02:18:15.536716535+00:00,-8
2023-12-11 02:18:15.544590551+00:00,-10
2023-12-11 02:18:15.552464566+00:00,-19
2023-12-11 02:18:15.560338582+00:00,-23
2023-12-11 02:18:15.568212598+00:00,-26
2023-12-11 02:18:15.576086614+00:00,-32
2023-12-11 02:18:15.583960629+00:00,-35
2023-12-11 02:18:15.591834645+00:00,-39
2023-12-11 02:18:15.599708661+00:00,-37
2023-12-11 02:18:15.607582677+00:00,-36
2023-12-11 02:18:15.615456692+00:00,-36
2023-12-11 02:18:15.623330708+00:00,-31
2023-12-11 02:18:15.631204724+00:00,-39
2023-12-11 02:18:15.639078740+00:00,-47
2023-12-11 02:18:15.646952755+00:00,-37
2023-12-11 02:18:15.654826771+00:00,-46
2023-12-11 02:18:15.662700787+00:00,-45
2023-12-11 02:18:15.670574803+00:00,-48
2023-12-11 02:18:15.678448818+00:00,-50
2023-12-11 02:18:15.686322834+00:00,-39
2023-12-11 02:18:15.694196850+00:00,-46
2023-12-11 02:18:15.702070866+00:00,-42
2023-12-11 02:18:15.709944881+00:00,-45
2023-12-11 02:18:15.717818897+00:00,-47
2023-12-11 02:18:15.725692913+00:00,-45
2023-12-11 02:18:15.733566929+00:00,-51
2023-12-11 02:18:15.741440944+00:00,-52
2023-12-11 02:18:15.749314960+00:00,-51
2023-12-11 02:18:15.757188976+00:00,-53
2023-12-11 02:18:15.765062992+00:00,-51
2023-12-11 02:18:15.772937007+00:00,-53
2023-12-11 02:18:15.780811023+00:00,-51
2023-12-11 02:18:15.788685039+00:00,-48
2023-12-11 02:18:15.796559055+00:00,-49
2023-12-11 02:18:15.804433070+00:00,-47
2023-12-11 02:18:15.812307086+00:00,-50
2023-12-11 02:18:15.820181102+00:00,-55
2023-12-11 02:18:15.828055118+00:00,-49
2023-12-11 02:18:15.835929133+00:00,-54
2023-12-11 02:18:15.843803149+00:00,-38
2023-12-11 02:18:15.851677165+00:00,-28
